x,y,z,Bx,By,Bz
-19051,19947,-500,3.00447771534969,-6.32082238490598,-0.830180465510779
-18551,-20053,-500,0.860831053987119,4.93163221176983,-4.21037578029423
-18551,-19553,-500,1.40074850702469,5.96583580178187,-2.89152592840016
-18551,-19053,-500,1.8654493642535,4.58005437995707,-2.31037990746625
-18551,-18553,-500,2.73588684591872,6.13187454374537,-0.293452918490764
-18551,-18053,-500,1.84944082887015,7.06369029395218,-2.57982646807126
-18551,-17553,-500,5.13589062006956,7.29067993750725,-2.81096096161805
-18551,-17053,-500,3.72419123072823,8.21098647254033,-1.05449111805802
-18551,-16553,-500,5.05929234029299,6.89860014103299,-2.96008590251132
-18551,-16053,-500,1.72308829790197,7.63591313108101,-3.95090377774853
-18551,-15553,-500,3.46615389315677,4.86498071969657,-2.80991147596901
-18551,-15053,-500,2.92659465805159,7.08606432136606,-0.935775266615615
-18551,-14553,-500,4.8899705963069,9.09223684881509,-4.9650593362395
-18551,-14053,-500,6.95542287605363,7.151478807877,-2.87713889696015
-18551,-13553,-500,3.0880172709192,7.72638086266957,-2.39316183567359
-18551,-13053,-500,6.59697324974264,11.5730171532824,-3.21666956551142
-18551,-12553,-500,6.83831545454663,11.2710498332322,-0.756784303304653
-18551,-12053,-500,8.08021161863147,10.6726141059543,-3.48930860207082
-18551,-11553,-500,11.1278797458814,10.6664162506351,-1.24284335609819
-18551,-11053,-500,10.3962705528418,10.7845826754519,-1.71287112050361
-18551,-10553,-500,12.083252863672,7.5320934544583,-1.96665720988699
-18551,-10053,-500,11.0567795100025,10.5156790847477,-3.02810959276452
-18551,-9553,-500,16.0504013436207,10.1850979573412,-3.58773834621814
-18551,-9053,-500,14.5704045515169,9.25831171289625,-4.21020054190664
-18551,-8553,-500,13.9793142478674,12.4404703206733,-0.313293216961779
-18551,-8053,-500,14.7970775857246,10.1919744083213,0.657953614583502
-18551,-7553,-500,17.0752708516625,9.3818398145071,-5.50071860440154
-18551,-7053,-500,17.336684144982,8.30160776271494,0.0080710099502522
-18551,-6553,-500,19.0738072872876,7.22791317423365,2.21876488613431
-18551,-6053,-500,18.5637270896023,10.7590444643308,-2.07116717107842
-18551,-5553,-500,18.2537138995281,9.55278363356051,-0.533208244942257
-18551,-5053,-500,21.2617207946843,8.20433148451314,1.18134575085099
-18551,-4553,-500,21.930426961194,7.41667810196054,-7.19888299467316
-18551,-4053,-500,22.0078043549704,7.28315610480948,0.783448914615874
-18551,-3553,-500,23.4067359172904,7.36535842068255,4.00896700050815
-18551,-3053,-500,22.4263364937233,5.37176360245406,-6.23948119590641
-18551,-2553,-500,24.70211393091,6.31226182146936,2.89770042727382
-18551,-2053,-500,25.84096047662,4.58667308791615,-0.785600077050725
-18551,-1553,-500,25.7554814833687,3.4350734119452,-1.29717141172302
-18551,-1053,-500,23.5224685342127,1.07005290738133,0.304166264486202
-18551,-553,-500,23.8978388883326,2.55336743081533,0.522654023633349
-18551,-53,-500,27.3389821256079,1.83764612059731,-1.12414276702779
-18551,447,-500,24.3241040309056,2.45951926978812,1.38920045171792
-18551,947,-500,24.0849242958002,-0.846185522816632,0.218910683343113
-18551,1447,-500,25.4750346939583,-3.32958532649938,-0.0220718999474954
-18551,1947,-500,23.1548014614491,-4.53555068757444,-1.73710228432505
-18551,2447,-500,22.5977397983073,-4.98707422913747,-1.61618471747408
-18551,2947,-500,18.840544837851,-4.04206302144787,-0.394559692304098
-18551,3447,-500,19.4641026379993,-6.45111415621108,1.39781377532159
-18551,3947,-500,17.2585218657811,-6.46631376066559,-1.92459166918957
-18551,4447,-500,20.8791886970341,-6.50416743872634,0.363583395442798
-18551,4947,-500,18.7353821873408,-6.98121072975368,-1.63147992683223
-18551,5447,-500,18.3559625000364,-6.72278577554216,0.783032080256211
-18551,5947,-500,19.0342477614905,-7.52376700795664,-0.15087212501413
-18551,6447,-500,17.4199932118776,-6.98369603064491,-0.769886367686125
-18551,6947,-500,16.5816889285845,-8.05340884087699,0.810606266217421
-18551,7447,-500,14.5215747436112,-7.38001576089422,-1.63291337601948
-18551,7947,-500,15.7142057564253,-9.34823650368164,0.21224632876093
-18551,8447,-500,12.05639029588,-9.7786737579402,0.328675776956077
